Folder,x_coordinates,Gamma_pv,Density,Temperature,Pressure,Mach,Speed,c,dens0,area,norm_density,norm_temperature,norm_pressure,norm_dens_grad,norm_p_grad,norm_T_grad,beta,alfa,mean_gamma_pv
BOS_12_11_5,0.020894003635036497,0.6694506401845053,89.06301051307028,526.5357534423534,1560284.890005711,0.23685378040481,25.650324711998877,108.29603254868704,91.6085681255279,0.00041103219951853183,0.9899978084859036,0.9995765167330657,0.9932495139696499,-2.1478685424816866,-1.4562370448999058,-0.09213672303409293,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.021443670503649634,0.6697614707906677,88.94719312084393,526.5065562610868,1558912.0022113519,0.2422349821409083,26.244700331705097,108.34397286366563,91.6085681255279,0.000402322220062502,0.9887104169658089,0.9995210887463465,0.9923755581022203,-2.3421304677557924,-1.5899737046814595,-0.10083923533362137,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.02199333737226277,0.6700990993159774,88.82145266930384,526.4747307607498,1557419.4172609688,0.24795028856692505,26.876826747458967,108.39602931216011,91.6085681255279,0.0003934964560006336,0.9873127236838772,0.999460671153501,0.9914254051615475,-2.5428006702643984,-1.7285978015560683,-0.10991674466016947,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.02254300424087591,0.6704689628172311,88.68378121822495,526.4397335490977,1555782.7338203231,0.2540666247182812,27.55429666425382,108.45303547763143,91.6085681255279,0.0003845035722697688,0.9857824089766377,0.9993942323776156,0.9903835216937549,-2.7840766737507154,-1.8954816585932166,-0.1208709850987045,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.023092671109489052,0.6708741080814665,88.53306583037005,526.4012376064879,1553988.013629604,0.2606051147117261,28.279682609164002,108.51545504180214,91.6085681255279,0.000375370639458358,0.9841071017663615,0.9993211516039537,0.9892410348514086,-3.0478591778747726,-2.078507742751498,-0.13295466369709621,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.02364233797810219,0.6713165362788094,88.3685868899631,526.3590070400511,1552025.856505009,0.26756683223684674,29.053367031902127,108.58358933735276,91.6085681255279,0.00036615256906418847,0.9822788030191384,0.9992409810130249,0.9879919606452687,-3.3261941943782944,-2.2724204012720763,-0.14585305301565074,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.024192004846715326,0.6718060745143011,88.18672269974682,526.3120451685649,1549851.9966138375,0.2750693294101771,29.888742528864956,108.65894279436566,91.6085681255279,0.00035675823955900804,0.9802572550305966,0.9991518285032237,0.9866081202362673,-3.677769398112651,-2.5175983637016492,-0.16219371203181562,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.024741671715328463,0.6723503769996446,87.98467186050803,526.2595392159462,1547431.5355741205,0.28318359580930513,30.794143602153074,108.7426816307882,91.6085681255279,0.00034717811207188656,0.9780113182842771,0.999052151098825,0.9850672979372879,-4.085996218011477,-2.803192964617041,-0.18134148170551978,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.025291338583941603,0.6729460311657295,87.76374951783458,526.2017275401645,1544778.6062489508,0.2918117288987623,31.75911561104629,108.83426698062716,91.6085681255279,0.0003375979845847651,0.975555611545505,0.9989424012990694,0.9833784904767408,-4.467627355762138,-3.072419963764843,-0.19966602686538784,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.025841005452554744,0.67360745930488,87.5186654840777,526.1370988384401,1541827.7055233784,0.3011111879867451,32.801818066284234,108.93589934535468,91.6085681255279,0.0003279123467671928,0.9728313306693427,0.9988197100437686,0.9814999997407081,-4.956239918618161,-3.417507663818721,-0.2232102065936779,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.02639067232116788,0.6743493307686954,87.24406569981308,526.0640644818264,1538511.6330130075,0.3112211703053666,33.938609201912925,109.04980907504702,91.6085681255279,0.00031806815485490485,0.9697789615312841,0.998681061476585,0.9793890471638348,-5.5531255608691925,-3.840421712517406,-0.2522410847382142,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.02694033918978102,0.6751718073595735,86.93999000772885,525.9824166366486,1534827.5206366866,0.32207091700698887,35.162411775286735,109.17599174135837,91.6085681255279,0.00030822396294261686,0.9663989470107437,0.9985260610456588,0.9770438069768476,-6.149205479799902,-4.266657353579348,-0.28198976466832243,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.02749000605839416,0.6760911297614317,86.60055647017194,525.8903050606403,1530699.9943893068,0.333795733893581,36.48951574454009,109.31690264254091,91.6085681255279,0.0002983425999622317,0.9626259052465801,0.9983511962474086,0.9744162974333231,-6.864233556014441,-4.780185406033126,-0.31812868527309135,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.0280396729270073,0.6771246995509176,86.21950243786479,525.7856672445363,1526047.4460137365,0.34652228626199877,37.93558285548275,109.4751603560655,91.6085681255279,0.0002884167557175269,0.9583902225010094,0.9981525516101623,0.9714545681732657,-7.70590877390465,-5.3882259040464655,-0.3613909598511258,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.028589339795620436,0.6782871004119098,85.79166073937148,525.6666103954204,1520799.7515169394,0.3603208471281024,39.51023818147259,109.65293431225138,91.6085681255279,0.0002784964510766349,0.953634462040553,0.9979265338521004,0.9681139795142382,-8.652077707458613,-6.077478650761857,-0.4111904336386361,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.029139006664233573,0.6795768327012909,85.3178298422785,525.5327907312271,1514958.437009196,0.37506433786584337,41.20078717894884,109.84991911890577,91.6085681255279,0.0002687590101970395,0.9483674993922815,0.9976724903366692,0.9643955029508083,-9.582099538872779,-6.764963973200563,-0.4621772385012549,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.029688673532846713,0.6810422422016651,84.78057538259542,525.3785230009083,1508297.6122938842,0.391176031371089,43.058074349748324,110.07339636538543,91.6085681255279,0.000259021569317444,0.9423955393763164,0.9973796281720236,0.9601553408153561,-10.864689791169061,-7.714058055109996,-0.5327993760737558,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.03023834040145985,0.6826935637344399,84.17658383101032,525.2018204220162,1500761.524272884,0.40861326139371484,45.080171209820854,110.3247874434118,91.6085681255279,0.0002494224076505838,0.9356817497910711,0.9970441756464317,0.9553580016806654,-12.214288269156313,-8.727721113689835,-0.6102833274968363,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.03078800727007299,0.6844853040831836,83.52293527169093,525.0066153961154,1492548.635873186,0.4267775434397331,47.20032566139502,110.59702270407853,91.6085681255279,0.0002403376527458557,0.9284159877477904,0.9966735980388085,0.9501298235040139,-13.218482790517792,-9.511539580041926,-0.6741858183269075,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.03133767413868613,0.6865489413084483,82.77228935587068,524.7772393092351,1483043.4298614275,0.446846679833973,49.55970781009613,110.90987143176304,91.6085681255279,0.00023125289784112769,0.9200720320771939,0.9962381500213725,0.9440789790000169,-15.180022932161043,-11.008203058088176,-0.7922035005214911,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.03188734100729927,0.6889263135603406,81.91043242484511,524.5068567310358,1472032.6995004946,0.46898470564230527,52.18361792810318,111.26933842465992,91.6085681255279,0.00022224593526020217,0.9104918879968578,0.9957248551996346,0.937069744565011,-17.42900041348246,-12.751786282281868,-0.9338289262967282,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.0324370078759124,0.6914272949678243,81.00712703478113,524.2151994030032,1460380.453535305,0.49129050662852564,54.850807169234436,111.64638117200218,91.6085681255279,0.00021410962894263954,0.9004510152326747,0.9951711723506951,0.9296521327457125,-18.26719661950399,-13.49474061992132,-1.0073062077335662,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.032986674744525546,0.6943171998207369,79.9676486090015,523.8687879226754,1446829.2994522376,0.5159814430390746,57.831509616722656,112.08059979076255,91.6085681255279,0.00020606025979204065,0.8888964836986302,0.99451354411064,0.9210257099091205,-21.020971417101507,-15.69391085614671,-1.1964123683029666,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.03353634161313868,0.6973338147914899,78.88751939224386,523.4962074674667,1432586.2461124328,0.5406843913462078,60.84437491552748,112.5321460899506,91.6085681255279,0.00019888555463226076,0.8768900901205158,0.9938062366368633,0.9119588363542833,-21.843036689490983,-16.49521568893868,-1.2867929907459768,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.03408600848175182,0.7006542896434915,77.70442588763996,523.0728270052194,1416795.3136094224,0.5667850775964766,64.06207152322513,113.02709625822966,91.6085681255279,0.0001921392554264198,0.8637391762894603,0.9930024903291546,0.9019066105497475,-23.92524378308714,-18.287851021289452,-1.462242593839864,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.034635675350364964,0.7043996827733876,76.37730536178617,522.5781540831107,1398844.499921103,0.5950437250899256,67.58666379498466,113.58268467543401,91.6085681255279,0.00018568171456646005,0.8489873011324994,0.9920634022745051,0.8904794429308791,-26.837846701914415,-20.789260316344276,-1.70846763425814,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.0351853422189781,0.7083197459636612,74.9967135304441,522.0404490840942,1379902.7673227233,0.6234647474574982,71.17536504991213,114.16100964836697,91.6085681255279,0.0001799663895249641,0.8336410549235683,0.991042622039862,0.8784214740191794,-27.919176296092107,-21.936866855597792,-1.857088889527847,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.03573500908759124,0.7124556623947659,73.54950558358424,521.4503562612315,1359752.8000931805,0.6523473353979234,74.8682903792826,114.76752692430928,91.6085681255279,0.0001748642572070752,0.8175543238826904,0.9899223886567154,0.865594364505112,-29.266328315305497,-23.336151852177974,-2.038022386128103,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.03628467595620438,0.7167218218498568,72.06692649520058,520.8164353208202,1338796.7298626322,0.6811131883902496,78.59301045440678,115.38905984210109,91.6085681255279,0.00017041149833327203,0.8010744178032585,0.988718951888447,0.8522541042074366,-29.981625272434673,-24.26971873224585,-2.189392952325426,9.273242396142987,10.221938144556733,0.8206751765837607
